Krankenkasse,Jahr,Quartal,time,churn_rel,predicted_effect_cf
ikk – die innovationskasse,2022,3,2022 Q3,2.2728232412802973,-0.061256652804907136
ikk – die innovationskasse,2022,4,2022 Q4,2.8865308987314333,0.12928364382001703
ikk – die innovationskasse,2023,1,2023 Q1,1.728574653256753,1.1715176481606864
ikk – die innovationskasse,2023,2,2023 Q2,3.4901208573922218,1.7110473762947211
ikk – die innovationskasse,2023,3,2023 Q3,3.910824808580182,1.6550102207987345
ikk – die innovationskasse,2023,4,2023 Q4,2.7337713848143173,1.1936971735265365
ikk – die innovationskasse,2024,1,2024 Q1,-0.14595021624733875,0.16117312320416108
ikk – die innovationskasse,2024,2,2024 Q2,1.0370012783722655,0.3808666841428055
ikk – die innovationskasse,2024,3,2024 Q3,0.5481282239583795,0.4770741205116718
ikk – die innovationskasse,2024,4,2024 Q4,-0.26575032668810855,0.41745992529652837
ikk – die innovationskasse,2025,1,2025 Q1,-1.3658200876136528,0.44814235242005684
kaufmännische krankenkasse (kkh),2016,1,2016 Q1,1.0574415708791074,1.2078040410771769
kaufmännische krankenkasse (kkh),2016,2,2016 Q2,-0.5551056736191664,2.9196488908522875
kaufmännische krankenkasse (kkh),2016,3,2016 Q3,0.3344530676293594,5.171431323106456
kaufmännische krankenkasse (kkh),2016,4,2016 Q4,0.857802994852597,3.107532950331612
kaufmännische krankenkasse (kkh),2017,1,2017 Q1,-0.02124093454312417,0.828062669425011
kaufmännische krankenkasse (kkh),2017,2,2017 Q2,0.27568324415804585,0.9476271661463748
kaufmännische krankenkasse (kkh),2017,3,2017 Q3,-1.0600027044205707,0.9498735337601139
kaufmännische krankenkasse (kkh),2017,4,2017 Q4,0.2137017617970827,0.9019987432833572
kaufmännische krankenkasse (kkh),2018,1,2018 Q1,-0.33190245524677175,0.48927652272398764
kaufmännische krankenkasse (kkh),2018,2,2018 Q2,-0.19419962169855157,0.41757411257594307
kaufmännische krankenkasse (kkh),2018,3,2018 Q3,-0.2743439974603752,0.2540686206426784
kaufmännische krankenkasse (kkh),2018,4,2018 Q4,0.2566460746971672,0.738549706915155
kaufmännische krankenkasse (kkh),2019,1,2019 Q1,-0.4140848995035674,0.22119342884748527
kaufmännische krankenkasse (kkh),2019,2,2019 Q2,-0.4989385773918089,0.07935962395023839
kaufmännische krankenkasse (kkh),2019,3,2019 Q3,-0.5036605301385991,-0.2704745783442066
kaufmännische krankenkasse (kkh),2019,4,2019 Q4,-0.0003718851826811583,-0.20194709800782334
kaufmännische krankenkasse (kkh),2020,1,2020 Q1,-0.6402399114612464,0.6927367693355317
kaufmännische krankenkasse (kkh),2020,2,2020 Q2,-0.21004754889631466,1.1743923648761532
kaufmännische krankenkasse (kkh),2020,3,2020 Q3,-0.36171818387766097,0.09197682883506375
kaufmännische krankenkasse (kkh),2020,4,2020 Q4,-0.030716877719723548,0.5367101729376031
kaufmännische krankenkasse (kkh),2021,1,2021 Q1,-0.6112880049885078,0.5790422015804483
kaufmännische krankenkasse (kkh),2021,2,2021 Q2,-0.5687505446169117,0.762682716967518
kaufmännische krankenkasse (kkh),2021,3,2021 Q3,-0.4372712384804786,0.645684093813333
kaufmännische krankenkasse (kkh),2021,4,2021 Q4,-0.0861085150988411,0.7849216415877751
kaufmännische krankenkasse (kkh),2022,1,2022 Q1,-0.35836692544466453,0.3108020602159072
kaufmännische krankenkasse (kkh),2022,2,2022 Q2,-0.45099209033988163,0.07631131182514458
kaufmännische krankenkasse (kkh),2022,3,2022 Q3,-0.14797400723806053,0.2433924453571743
kaufmännische krankenkasse (kkh),2022,4,2022 Q4,0.07394195711057107,0.5596492675246131
kaufmännische krankenkasse (kkh),2023,1,2023 Q1,-0.24546667264360497,0.2384661162826133
kaufmännische krankenkasse (kkh),2023,2,2023 Q2,-0.12520473608608135,0.08749685783210887
kaufmännische krankenkasse (kkh),2023,3,2023 Q3,-0.20092004313187026,0.3106906869411414
kaufmännische krankenkasse (kkh),2023,4,2023 Q4,0.14092718114545116,0.43981043641446066
kaufmännische krankenkasse (kkh),2024,1,2024 Q1,-0.26150883378237716,0.21537985351036057
kaufmännische krankenkasse (kkh),2024,2,2024 Q2,-1.0576501022628577,0.1883437262947559
kaufmännische krankenkasse (kkh),2024,3,2024 Q3,-0.04703720658772596,0.31667947322059425
kaufmännische krankenkasse (kkh),2024,4,2024 Q4,-0.4134611752559147,0.38622888079792883
kaufmännische krankenkasse (kkh),2025,1,2025 Q1,-2.226424397976423,0.2871534203690061
knappschaft,2016,1,2016 Q1,-0.060804054168573415,-1.4102169309609822
knappschaft,2016,2,2016 Q2,-0.31070625786570166,-3.1233943707921776
knappschaft,2016,3,2016 Q3,-0.8009124121222088,-2.9306958979579565
knappschaft,2016,4,2016 Q4,-0.3447741175747624,-3.2442869939270538
knappschaft,2017,1,2017 Q1,-0.7186073558662367,-0.773842291159458
knappschaft,2017,2,2017 Q2,-0.6076757521919371,-1.2095586990489036
knappschaft,2017,3,2017 Q3,-0.6367506027440659,-1.1617478766934215
knappschaft,2017,4,2017 Q4,-0.3131391948329839,-1.0328055064920292
knappschaft,2018,1,2018 Q1,-0.7858939626353747,-0.47268257064506625
knappschaft,2018,2,2018 Q2,-0.7525612814688624,-0.8736833091072462
knappschaft,2018,3,2018 Q3,-0.8022230996744321,-0.6365179432104894
knappschaft,2018,4,2018 Q4,-0.3951927973071013,-0.2795268591099642
knappschaft,2019,1,2019 Q1,-0.7822867655929546,-0.17637856771464583
knappschaft,2019,2,2019 Q2,-0.23437054713059471,-0.17785325802719226
knappschaft,2019,3,2019 Q3,-0.34171731614031586,0.04099081249507641
knappschaft,2019,4,2019 Q4,-0.28571537764800753,0.16568028617766575
knappschaft,2020,1,2020 Q1,-0.1371346748359788,-0.20731732592817953
knappschaft,2020,2,2020 Q2,-0.9065313240730507,-0.28478371679459713
knappschaft,2020,3,2020 Q3,-0.4595037173943692,-0.24117642080552246
knappschaft,2020,4,2020 Q4,-0.47625495515265837,-0.05477606203421652
knappschaft,2021,1,2021 Q1,-0.7762884840637232,-0.15942837935983326
knappschaft,2021,2,2021 Q2,-1.645024578834306,-0.2683349685718274
knappschaft,2021,3,2021 Q3,-0.8735657233417434,-0.12969287933855939
knappschaft,2021,4,2021 Q4,-0.47858066602004523,0.13074662280698396
knappschaft,2022,1,2022 Q1,-0.8326301350059573,-0.23235100511389645
knappschaft,2022,2,2022 Q2,-0.7475674166091332,-0.27787455016399354
knappschaft,2022,3,2022 Q3,-0.3645518314645032,-0.12561902908080358
knappschaft,2022,4,2022 Q4,-0.3060089558345018,0.22309497292116523
knappschaft,2023,1,2023 Q1,-0.742158489964163,-0.24443234318825016
knappschaft,2023,2,2023 Q2,-0.8651280660701075,-0.20747598619691682
knappschaft,2023,3,2023 Q3,-0.609869862348725,-0.015392980402934377
knappschaft,2023,4,2023 Q4,-0.3379793101280822,0.1567381386614117
knappschaft,2024,1,2024 Q1,-0.7841903943708067,-0.14574403387138418
knappschaft,2024,2,2024 Q2,-2.5710606634590687,-0.04301177103968297
knappschaft,2024,3,2024 Q3,-1.0158872349298746,0.1527888342734442
knappschaft,2024,4,2024 Q4,-1.2459705039553417,0.2219404477765658
knappschaft,2025,1,2025 Q1,-2.12921597119434,0.01843029290075545
koenig & bauer bkk,2016,1,2016 Q1,0.0,0.28325413127000326
koenig & bauer bkk,2016,2,2016 Q2,-0.08423712751395178,0.6000269901627439
koenig & bauer bkk,2016,3,2016 Q3,0.0,0.15508479502562536
koenig & bauer bkk,2016,4,2016 Q4,0.0,-0.07499042018978601
koenig & bauer bkk,2017,1,2017 Q1,0.47423332279481506,0.007227871676485323
koenig & bauer bkk,2017,2,2017 Q2,0.0,0.29989429073831236
koenig & bauer bkk,2017,3,2017 Q3,0.0,0.19772133664729075
koenig & bauer bkk,2017,4,2017 Q4,0.0,0.3835134273070902
koenig & bauer bkk,2018,1,2018 Q1,0.0,0.025479098446939182
koenig & bauer bkk,2018,2,2018 Q2,0.0,0.22869737825227085
koenig & bauer bkk,2018,3,2018 Q3,0.0,1.06030324343486
koenig & bauer bkk,2018,4,2018 Q4,0.0,0.6774885719090723
koenig & bauer bkk,2019,1,2019 Q1,0.0,0.4896207021698564
koenig & bauer bkk,2019,2,2019 Q2,0.0,0.5345863507883162
koenig & bauer bkk,2019,3,2019 Q3,0.0,1.0164175837221665
koenig & bauer bkk,2019,4,2019 Q4,0.0,0.7717456728277777
koenig & bauer bkk,2020,1,2020 Q1,-0.6293266205160478,0.22096546220141738
koenig & bauer bkk,2020,2,2020 Q2,0.0,0.3908245284314915
koenig & bauer bkk,2020,3,2020 Q3,0.0,-0.007493540014155779
koenig & bauer bkk,2020,4,2020 Q4,0.0,0.3024527903231394
koenig & bauer bkk,2021,1,2021 Q1,0.0,0.18338679080066975
koenig & bauer bkk,2021,2,2021 Q2,0.0,-0.0617498083926794
koenig & bauer bkk,2021,3,2021 Q3,0.0,-0.10315414241926638
koenig & bauer bkk,2021,4,2021 Q4,0.0,0.05100905968268697
koenig & bauer bkk,2022,1,2022 Q1,-1.2771796495672367,0.7652913052160889
koenig & bauer bkk,2022,2,2022 Q2,0.0,0.25918732259878347
koenig & bauer bkk,2022,3,2022 Q3,0.0,0.006653498159666323
koenig & bauer bkk,2022,4,2022 Q4,0.0,0.43814567953521133
koenig & bauer bkk,2023,1,2023 Q1,-0.16037634983427776,0.7319404368056118
koenig & bauer bkk,2023,2,2023 Q2,0.0,0.6545768297707356
koenig & bauer bkk,2023,3,2023 Q3,0.0,0.05568510445407008
koenig & bauer bkk,2023,4,2023 Q4,0.0,0.3091410694131523
koenig & bauer bkk,2024,1,2024 Q1,0.0,0.3687858619162953
koenig & bauer bkk,2024,2,2024 Q2,0.0,0.17062076046374902
koenig & bauer bkk,2024,3,2024 Q3,0.0,0.047906538341052365
koenig & bauer bkk,2024,4,2024 Q4,0.0,0.10294843092192038
koenig & bauer bkk,2025,1,2025 Q1,0.0,0.5828175377423018
krones bkk,2016,1,2016 Q1,1.0190001061458442,0.9401065636089395
krones bkk,2016,2,2016 Q2,5.096143742776085,0.09646918799734124
krones bkk,2016,3,2016 Q3,2.1395720855828837,-0.04007452843250339
krones bkk,2016,4,2016 Q4,3.0736100234925607,0.24619114033043765
krones bkk,2017,1,2017 Q1,1.396011396011396,1.756438844625003
krones bkk,2017,2,2017 Q2,1.97621054603353,1.4255772964392222
krones bkk,2017,3,2017 Q3,1.4419544452608375,0.7689316574122266
krones bkk,2017,4,2017 Q4,2.725215029425079,1.0489067800958145
krones bkk,2018,1,2018 Q1,1.1017098536929315,1.898205871980934
krones bkk,2018,2,2018 Q2,1.4558451747885974,1.8665536015842292
krones bkk,2018,3,2018 Q3,1.3404365011170305,1.2587114955629461
krones bkk,2018,4,2018 Q4,2.916737324063083,1.409394965797403
krones bkk,2019,1,2019 Q1,1.071016641950898,1.453079481952025
krones bkk,2019,2,2019 Q2,1.1656341701988915,1.6573493905696888
krones bkk,2019,3,2019 Q3,0.96688421561518,1.178415679016681
krones bkk,2019,4,2019 Q4,2.2583991700582553,1.3776849674798954
krones bkk,2020,1,2020 Q1,0.5774933666302482,1.0531869271789749
krones bkk,2020,2,2020 Q2,0.7293606455617629,1.4681802655163718
krones bkk,2020,3,2020 Q3,0.5854259744261285,0.6572841085527141
krones bkk,2020,4,2020 Q4,1.2942257619849902,0.9593634091401407
krones bkk,2021,1,2021 Q1,0.10584410675134195,0.9370115548532988
krones bkk,2021,2,2021 Q2,1.5029076353749717,1.8332021632705733
krones bkk,2021,3,2021 Q3,0.5803571428571429,3.750740438184153
krones bkk,2021,4,2021 Q4,1.4795088030773782,3.603861119443366
krones bkk,2022,1,2022 Q1,0.4446712348738884,-1.0649614728119694
krones bkk,2022,2,2022 Q2,1.2773060454314538,-1.2569592229298505
krones bkk,2022,3,2022 Q3,0.9315657470440701,-0.11729800553065295
krones bkk,2022,4,2022 Q4,2.392616258430955,-0.12417066946444429
krones bkk,2023,1,2023 Q1,0.7904590209402302,0.33455455092221603
krones bkk,2023,2,2023 Q2,1.3208585580627408,-0.27818861338442946
krones bkk,2023,3,2023 Q3,0.6993481803367735,0.1420720098678221
krones bkk,2023,4,2023 Q4,2.2048412109770075,0.11136578496603455
krones bkk,2024,1,2024 Q1,1.1742974007124949,0.3142304969440677
krones bkk,2024,2,2024 Q2,1.421491914449661,0.2848168240837764
krones bkk,2024,3,2024 Q3,1.4722900861514723,0.8195796721657453
krones bkk,2024,4,2024 Q4,2.635747323069125,0.7147335636622861
krones bkk,2025,1,2025 Q1,1.1790851287116488,0.10334945714086935
mercedes-benz bkk,2016,1,2016 Q1,0.9635437555145584,2.778201714665737
mercedes-benz bkk,2016,2,2016 Q2,0.9017150461284845,2.5947592156596526
mercedes-benz bkk,2016,3,2016 Q3,0.6869740662368978,2.2276210468529265
mercedes-benz bkk,2016,4,2016 Q4,1.4427729392099937,2.405673247591528
mercedes-benz bkk,2017,1,2017 Q1,0.3449638173426223,1.7908851993995163
mercedes-benz bkk,2017,2,2017 Q2,0.5180675456369974,0.777086083177382
mercedes-benz bkk,2017,3,2017 Q3,0.34582738245929123,1.850587763407958
mercedes-benz bkk,2017,4,2017 Q4,1.3894905201426144,1.2751039746101394
mercedes-benz bkk,2018,1,2018 Q1,0.5305263948618754,1.5443470732738782
mercedes-benz bkk,2018,2,2018 Q2,0.5422041228061982,0.9356732274030297
mercedes-benz bkk,2018,3,2018 Q3,0.35162364657410805,0.4867984601635338
mercedes-benz bkk,2018,4,2018 Q4,1.2381737053563162,0.5617929635994324
mercedes-benz bkk,2019,1,2019 Q1,0.34427736044879503,0.28267052794130193
mercedes-benz bkk,2019,2,2019 Q2,0.45381643216446743,0.35484044820080685
mercedes-benz bkk,2019,3,2019 Q3,0.27305550011793095,1.5449654627429197
mercedes-benz bkk,2019,4,2019 Q4,1.183335595060388,1.0404285633957853
mercedes-benz bkk,2020,1,2020 Q1,0.017882209883497403,0.44703065610400655
mercedes-benz bkk,2020,2,2020 Q2,0.41211124321714954,0.07346891251843837
mercedes-benz bkk,2020,3,2020 Q3,0.3133791531640611,-0.1030179500076282
mercedes-benz bkk,2020,4,2020 Q4,0.9314317157158578,-0.2648275162584444
mercedes-benz bkk,2021,1,2021 Q1,0.1815775705536577,0.03947256871627798
mercedes-benz bkk,2021,2,2021 Q2,-0.3352877154794088,-0.18538258040208538
mercedes-benz bkk,2021,3,2021 Q3,0.13518273888155,2.089275576233545
mercedes-benz bkk,2021,4,2021 Q4,0.5848544679803171,1.067502943294205
mercedes-benz bkk,2022,1,2022 Q1,0.13290372786212987,0.4089820282639456
mercedes-benz bkk,2022,2,2022 Q2,0.48855881698036596,0.18588845478836555
mercedes-benz bkk,2022,3,2022 Q3,0.10166840458811263,-0.26168251756105365
mercedes-benz bkk,2022,4,2022 Q4,0.6892540604356017,-0.37332772888018045
mercedes-benz bkk,2023,1,2023 Q1,0.21553396384202222,0.09735435942014338
mercedes-benz bkk,2023,2,2023 Q2,0.40347209676448065,-0.07294316734856242
mercedes-benz bkk,2023,3,2023 Q3,0.08354039928026732,0.9905169351931187
mercedes-benz bkk,2023,4,2023 Q4,0.794897587911735,0.5912655000277248
mercedes-benz bkk,2024,1,2024 Q1,0.35120948562886456,0.22275528946326142
mercedes-benz bkk,2024,2,2024 Q2,-0.2793071489934363,-0.07773482493873393
mercedes-benz bkk,2024,3,2024 Q3,0.027160189951578474,-0.47505176342172173
mercedes-benz bkk,2024,4,2024 Q4,0.6380911570917638,-0.4990547295984888
mercedes-benz bkk,2025,1,2025 Q1,0.05944175340525364,0.5516235941551847
metzinger bkk,2016,1,2016 Q1,22.790553779519442,-2.993094960912161
metzinger bkk,2016,2,2016 Q2,33.55169228185101,-4.329255868771731
metzinger bkk,2016,3,2016 Q3,30.826311155829455,-5.602367562305293
metzinger bkk,2016,4,2016 Q4,4.58084983656989,-5.100604496961654
metzinger bkk,2017,1,2017 Q1,2.3164958404191758,-1.128967532518553
metzinger bkk,2017,2,2017 Q2,0.8714792686761601,-1.4932180822997638
metzinger bkk,2017,3,2017 Q3,1.3315519928746382,-1.4020430776244397
metzinger bkk,2017,4,2017 Q4,0.8701766722334534,-0.5103803689107139
metzinger bkk,2018,1,2018 Q1,-0.5794701986754967,0.8789531507860172
metzinger bkk,2018,2,2018 Q2,4.338489854945441,1.6099237251380372
metzinger bkk,2018,3,2018 Q3,3.733882145407199,1.6650603673231732
metzinger bkk,2018,4,2018 Q4,2.4819823467487243,2.4149531570397427
mhplus bkk,2016,1,2016 Q1,0.7665360625923078,2.919894661236668
mhplus bkk,2016,2,2016 Q2,0.17975894857973473,3.3829174421084023
mhplus bkk,2016,3,2016 Q3,1.7031947900569988,3.1816484259973605
mhplus bkk,2016,4,2016 Q4,0.7335457485257751,4.735796726088608
mhplus bkk,2017,1,2017 Q1,-0.8098761935110764,0.8931214641092957
mhplus bkk,2017,2,2017 Q2,0.7431927541681144,0.08160901310770555
mhplus bkk,2017,3,2017 Q3,-0.051968053820006285,-0.3143399967211005
mhplus bkk,2017,4,2017 Q4,0.3982350035569358,-0.11204285450149716
mhplus bkk,2018,1,2018 Q1,-1.1697214231571413,-0.3408238959268443
mhplus bkk,2018,2,2018 Q2,0.968956704213342,-3.204852523113794
mhplus bkk,2018,3,2018 Q3,0.1021464917516118,-2.003605931993522
mhplus bkk,2018,4,2018 Q4,0.3197952556241074,-2.5088609382674036
mhplus bkk,2019,1,2019 Q1,-0.9868660601234228,0.6430845108257318
mhplus bkk,2019,2,2019 Q2,-1.307741583430212,0.4909943400984045
mhplus bkk,2019,3,2019 Q3,-0.24304169932063716,0.3501036416311917
mhplus bkk,2019,4,2019 Q4,0.436420245465302,-0.5146280657705388
mhplus bkk,2020,1,2020 Q1,-1.0182879134695209,0.8653464956095598
mhplus bkk,2020,2,2020 Q2,0.6152220180639657,0.7430670748381277
mhplus bkk,2020,3,2020 Q3,0.2361036157582299,-0.10908478492206956
mhplus bkk,2020,4,2020 Q4,0.3141434243796449,-0.31202886451711975
mhplus bkk,2021,1,2021 Q1,-0.9212692190656007,0.7434935421805107
mhplus bkk,2021,2,2021 Q2,-0.04691497748564741,0.5797337249738809
mhplus bkk,2021,3,2021 Q3,-0.06774412077808963,-0.932848791054845
mhplus bkk,2021,4,2021 Q4,0.38955064884756924,-1.38693703099695
mhplus bkk,2022,1,2022 Q1,-0.9950584711406516,0.8274513640800164
mhplus bkk,2022,2,2022 Q2,0.7997115874141034,0.9683005268766857
mhplus bkk,2022,3,2022 Q3,0.17761946419336597,0.00760944092104842
mhplus bkk,2022,4,2022 Q4,0.49741762575957504,-0.06305716615883071
mhplus bkk,2023,1,2023 Q1,-0.693225924921328,0.2676863913307201
mhplus bkk,2023,2,2023 Q2,0.39254075873487787,-0.25363863878749826
mhplus bkk,2023,3,2023 Q3,0.1225504948969396,-0.737261558434518
mhplus bkk,2023,4,2023 Q4,0.38908447317289013,-0.41165985922971965
mhplus bkk,2024,1,2024 Q1,-0.9411544892278653,0.8473763739034446
mhplus bkk,2024,2,2024 Q2,0.667413073074477,0.502229328252619
mhplus bkk,2024,3,2024 Q3,0.039154738083627794,-0.41698468438788605
mhplus bkk,2024,4,2024 Q4,0.20049944772607214,-0.5220184854786194
mhplus bkk,2025,1,2025 Q1,-3.3568578583496085,0.8452514590709495
novitas bkk,2016,1,2016 Q1,0.5650546708740002,1.2353570652361987
novitas bkk,2016,2,2016 Q2,-1.2754791788285658,0.9904926190151866
novitas bkk,2016,3,2016 Q3,-0.5974727518547833,1.9462259073733448
novitas bkk,2016,4,2016 Q4,0.34700598895157714,2.212688621332601
novitas bkk,2017,1,2017 Q1,-0.42392113152670274,0.9742040712260952
novitas bkk,2017,2,2017 Q2,-0.6964168330708075,0.9074634319949274
novitas bkk,2017,3,2017 Q3,0.33878511968325936,1.1978248055262573
novitas bkk,2017,4,2017 Q4,0.19044833155436336,0.47086600685532204
novitas bkk,2018,1,2018 Q1,-0.3208483067719803,0.6644020750088178
novitas bkk,2018,2,2018 Q2,-0.2143796389198756,0.5516778274487703
novitas bkk,2018,3,2018 Q3,-0.12115988733379549,0.46162008189961384
novitas bkk,2018,4,2018 Q4,0.3226512427700485,1.3640153420539534
novitas bkk,2019,1,2019 Q1,-0.2583504216503263,0.6256417130119069
novitas bkk,2019,2,2019 Q2,0.06530168440851984,0.43100786344288883
novitas bkk,2019,3,2019 Q3,-0.3269198343855968,0.3833763030886005
novitas bkk,2019,4,2019 Q4,0.3148348291903576,0.4801376091159864
novitas bkk,2020,1,2020 Q1,-0.42470801324089685,0.58443331903841
novitas bkk,2020,2,2020 Q2,-0.897572602396036,0.569276443237265
novitas bkk,2020,3,2020 Q3,-0.327533718567839,0.6040918493234795
novitas bkk,2020,4,2020 Q4,0.04063969418630125,0.5626692404900551
novitas bkk,2021,1,2021 Q1,-0.5261971938265454,0.2581389153066522
novitas bkk,2021,2,2021 Q2,-0.4332664397175792,-0.029889244391732774
novitas bkk,2021,3,2021 Q3,-0.3717055195065289,0.39104335042429056
novitas bkk,2021,4,2021 Q4,0.0865188234726533,0.5324706871136221
novitas bkk,2022,1,2022 Q1,-0.41775926782868017,0.13583531621335368
novitas bkk,2022,2,2022 Q2,0.20588349188728686,-0.3100332639935898
novitas bkk,2022,3,2022 Q3,0.613805141020604,0.32306768592686447
novitas bkk,2022,4,2022 Q4,0.5959773131729551,0.5073668528868077
novitas bkk,2023,1,2023 Q1,0.021954246078462566,0.18498246756482423
novitas bkk,2023,2,2023 Q2,-0.1860929701392357,0.08566137033790257
novitas bkk,2023,3,2023 Q3,-0.01912204325406184,0.3810303630707573
novitas bkk,2023,4,2023 Q4,0.3946269532121614,0.5000038363291744
novitas bkk,2024,1,2024 Q1,-0.12001828850110492,0.1261128457107794
novitas bkk,2024,2,2024 Q2,0.02574910831791566,0.14811047847096778
novitas bkk,2024,3,2024 Q3,0.2231014921104066,0.27731829860741664
novitas bkk,2024,4,2024 Q4,0.40874310701839506,0.36007018552978237
novitas bkk,2025,1,2025 Q1,-0.20906627590432217,0.2952238625056332
pronova bkk,2016,1,2016 Q1,0.33702325653054777,0.6435381651837055
pronova bkk,2016,2,2016 Q2,-0.6063316455599018,0.0641496052965046
pronova bkk,2016,3,2016 Q3,-0.11528590711856683,0.10022021363829381
pronova bkk,2016,4,2016 Q4,0.06611940933327662,0.4913377863555867
pronova bkk,2017,1,2017 Q1,-0.3087397698555608,1.0838656887105684
pronova bkk,2017,2,2017 Q2,-0.19302699664722187,1.0693436144144441
pronova bkk,2017,3,2017 Q3,-0.4555392878363631,0.9285879334964549
pronova bkk,2017,4,2017 Q4,0.7543187528284515,1.048877785607479
pronova bkk,2018,1,2018 Q1,-0.5531301123878299,0.8758547115056976
pronova bkk,2018,2,2018 Q2,0.049449244438906824,0.7238214356443309
pronova bkk,2018,3,2018 Q3,-0.3485032456918694,0.6094583335279397
pronova bkk,2018,4,2018 Q4,0.5736925453164389,1.3962540515796595
pronova bkk,2019,1,2019 Q1,-0.5007193350664682,0.6828204564888094
pronova bkk,2019,2,2019 Q2,0.03492819231970028,0.4396906093559985
pronova bkk,2019,3,2019 Q3,-0.3179501383960879,0.4313793283103038
pronova bkk,2019,4,2019 Q4,0.6616062884885202,0.5089137639795973
pronova bkk,2020,1,2020 Q1,-0.7165490562003072,0.521670171360338
pronova bkk,2020,2,2020 Q2,-0.5441295102638607,0.489130241858316
pronova bkk,2020,3,2020 Q3,-0.19431237633995807,0.4652996909771702
pronova bkk,2020,4,2020 Q4,0.44757159370204236,0.5235652973117214
pronova bkk,2021,1,2021 Q1,-0.7955194834523699,0.2581389153066522
pronova bkk,2021,2,2021 Q2,0.20012827212694187,-0.029889244391732774
pronova bkk,2021,3,2021 Q3,0.06361285453794743,0.39104335042429056
pronova bkk,2021,4,2021 Q4,0.2742300729108466,0.5324706871136221
pronova bkk,2022,1,2022 Q1,-0.8915175881771537,0.21169230898176633
pronova bkk,2022,2,2022 Q2,0.46168822138784593,-0.0419836400790634
pronova bkk,2022,3,2022 Q3,0.03282617551325505,0.31449301357400933
pronova bkk,2022,4,2022 Q4,0.4598110149053098,0.4803041410749906
pronova bkk,2023,1,2023 Q1,-0.5923028182594562,-0.008481176853789154
pronova bkk,2023,2,2023 Q2,-0.1747905680396535,-0.010922578313951
pronova bkk,2023,3,2023 Q3,-0.2714691657429312,0.26061584611835575
pronova bkk,2023,4,2023 Q4,0.2720092896739865,0.4024371652200428
pronova bkk,2024,1,2024 Q1,-0.7430219000103114,-0.019638251514079358
pronova bkk,2024,2,2024 Q2,-0.6780609136041714,0.14444154390522523
pronova bkk,2024,3,2024 Q3,-0.33571289205895194,0.27064100364257654
pronova bkk,2024,4,2024 Q4,0.01210942072567722,0.2993000670114725
pronova bkk,2025,1,2025 Q1,-1.485242421429465,0.1464721147099955
r+v betriebskrankenkasse,2016,1,2016 Q1,-0.13690609447381563,0.9064136344170861
r+v betriebskrankenkasse,2016,2,2016 Q2,-0.17761836194483485,0.022269162198931686
r+v betriebskrankenkasse,2016,3,2016 Q3,0.4819776631857169,-0.7658766361160969
r+v betriebskrankenkasse,2016,4,2016 Q4,0.939560392328786,-0.17640215762863165
r+v betriebskrankenkasse,2017,1,2017 Q1,-0.37641368033792066,1.4029081698486499
r+v betriebskrankenkasse,2017,2,2017 Q2,0.4675933049528987,0.7214004897527309
r+v betriebskrankenkasse,2017,3,2017 Q3,0.045095253086472276,3.2912804088786967
r+v betriebskrankenkasse,2017,4,2017 Q4,0.4209828034903301,2.684872143327399
r+v betriebskrankenkasse,2018,1,2018 Q1,-0.46579774215130804,1.2626959712692853
r+v betriebskrankenkasse,2018,2,2018 Q2,0.3862942132446161,0.6987276959421405
r+v betriebskrankenkasse,2018,3,2018 Q3,0.2644493604902484,3.420713983443541
r+v betriebskrankenkasse,2018,4,2018 Q4,0.7050290380664959,2.4696005320564884
r+v betriebskrankenkasse,2019,1,2019 Q1,-0.6127913907006808,0.3918776128123824
r+v betriebskrankenkasse,2019,2,2019 Q2,0.48480958132385116,-0.13299233855045078
r+v betriebskrankenkasse,2019,3,2019 Q3,0.1235595229089442,6.370325845849837
r+v betriebskrankenkasse,2019,4,2019 Q4,0.4709615675212814,4.252446728839736
r+v betriebskrankenkasse,2020,1,2020 Q1,-0.8773469029654325,-0.7623337894586458
r+v betriebskrankenkasse,2020,2,2020 Q2,0.6465535408711193,-2.6398111809665945
r+v betriebskrankenkasse,2020,3,2020 Q3,-0.8727260544741867,-1.568152377008794
r+v betriebskrankenkasse,2020,4,2020 Q4,0.14786150024502762,-1.25438902351559
r+v betriebskrankenkasse,2021,1,2021 Q1,-0.8445190628453796,0.5299345500077871
r+v betriebskrankenkasse,2021,2,2021 Q2,1.091654754611667,0.5568156689339392
r+v betriebskrankenkasse,2021,3,2021 Q3,0.501637053808149,0.6663381549220434
r+v betriebskrankenkasse,2021,4,2021 Q4,0.9656050315308147,0.5225899178370361
r+v betriebskrankenkasse,2022,1,2022 Q1,-0.48440610484406105,-0.00470943779788305
r+v betriebskrankenkasse,2022,2,2022 Q2,1.165233046609322,0.0651875409442214
r+v betriebskrankenkasse,2022,3,2022 Q3,0.5454215894672665,2.3311719384493363
r+v betriebskrankenkasse,2022,4,2022 Q4,0.9783998164476057,1.5992738232737373
r+v betriebskrankenkasse,2023,1,2023 Q1,-0.06491925667451107,-0.1447363074747705
r+v betriebskrankenkasse,2023,2,2023 Q2,0.8615509541209907,-0.5600389783292494
r+v betriebskrankenkasse,2023,3,2023 Q3,0.5547012744442924,0.7084927547476136
r+v betriebskrankenkasse,2023,4,2023 Q4,0.855884707766213,0.4749465411497558
r+v betriebskrankenkasse,2024,1,2024 Q1,0.003175384419976343,0.22275528946326142
